layer,head,logit,abs_logit
12,15,0.0175216943025589,0.0175216943025589
12,16,0.11579938232898712,0.11579938232898712
12,17,0.2020803987979889,0.2020803987979889
12,18,0.02698977291584015,0.02698977291584015
12,19,0.17188864946365356,0.17188864946365356
12,20,0.15148596465587616,0.15148596465587616
12,21,0.06423678994178772,0.06423678994178772
12,22,0.03272859752178192,0.03272859752178192
12,23,0.09360665082931519,0.09360665082931519
12,24,-0.009728295728564262,0.009728295728564262
12,25,0.06730823218822479,0.06730823218822479
12,26,0.07590066641569138,0.07590066641569138
12,27,-0.05092156305909157,0.05092156305909157
12,28,0.040702857077121735,0.040702857077121735
12,29,0.029108865186572075,0.029108865186572075
12,30,-0.019975243136286736,0.019975243136286736
12,31,0.16816338896751404,0.16816338896751404
13,0,0.010225605219602585,0.010225605219602585
13,1,-0.009870519861578941,0.009870519861578941
13,2,-0.012282142415642738,0.012282142415642738
13,3,0.10626515001058578,0.10626515001058578
13,4,-0.05704791471362114,0.05704791471362114
13,5,-0.008652275428175926,0.008652275428175926
13,6,0.09444993734359741,0.09444993734359741
13,7,0.03181781619787216,0.03181781619787216
13,8,0.07786302268505096,0.07786302268505096
13,9,-0.06346964836120605,0.06346964836120605
13,10,0.006172472611069679,0.006172472611069679
13,11,0.008769523352384567,0.008769523352384567
13,12,0.16504809260368347,0.16504809260368347
13,13,0.14110679924488068,0.14110679924488068
13,14,-0.0011640656739473343,0.0011640656739473343
